id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
46000006	1.279	1.436	1.401	1.512		        Intermarché	        1er INTERMARCHE cahors terre rouge	Avenue Edouard Herriot 46000 CAHORS
46000007	1.309	1.464		1.549		        Intermarché	        INTERMARCHE CAHORS	Avenue Maryse Bastié 46000 CAHORS
46000008	1.299	1.479				        Netto	        NETTO LES MOUSQUETAIRES	Combe du Paysan 46000 CAHORS
46090001	1.400		1.550	1.630		        Total	        EURL JORDAN	RN.653 LAMAGDELEINE 46000 CAHORS
46090002	1.269	1.434	1.400	1.512	0.791	        Leclerc	        E.LECLERC - SAS Cahors Pradis	Route de Luzech 46000 CAHORS
46100002	1.309	1.479		1.539		        Leclerc	        SOCAPDIS	Le Couquet CAPDENAC LE HAUT 46100 FIGEAC
46100003	1.309	1.491		1.519		        Carrefour Market	        Carrefour Market	15 Avenue Georges Pompidou 46100 FIGEAC
46100004	1.360	1.550			0.880	        Esso	        STATION SERVICE DES CARMES	4 Avenue du Général de Gaulle 46100 FIGEAC
46100005	1.309	1.491		1.519		        Intermarché	        INTERMARCHE FIGEAC	15 rue Saint Georges 46100 FIGEAC
46100006								
46110001								
46110002	1.520	1.740				        Elan	        TASSAINT DANIEL	Av de la Resistance 46110 LES QUATRE-ROUTES-DU-LOT
46110003	1.390	1.570				        Indépendant sans enseigne	        STATION VAYRAC	189, avenue de Saint Céré 46110 VAYRAC
46110004								
46120001	1.400	1.570				        Total	        SARL GERVAIS BOS	STATION SERVICE TOTAL - CD 940 46120 LACAPELLE-MARIVAL
46130001	1.319	1.467	1.443	1.513		        Leclerc	        BIARS DISTRIBUTION	Avenue de la République 46130 BIARS-SUR-CÈRE
46140002	1.344	1.525		1.591		        Supermarchés Spar	        SPAR LUZECH	LIEU-DIT LA BERGERIE SUD 46140 LUZECH
46160001								
46160002								
46200001								
46200002	1.319	1.468		1.519		        Casino	        CASINO SUPERMARCHE	Rue des Aubugues 46200 SOUILLAC
46200003								
46220001								
46220002								
46220003	1.309	1.479		1.567		        Intermarché	        INTERMARCHE PRAYSSAC	Chemin des Gaulies 46220 PRAYSSAC
46230002	1.599	1.799				        Elan	        JPM AUTOMOBILES SERVICES	Le Mercadiol 46230 LALBENQUE
46230003								
46240001	1.319	1.495		1.539		        Carrefour Contact	        S.A.R.L. LA POMMIERE	Route de Gramat 46240 LABASTIDE-MURAT
46240003								
46260001	1.420		1.560	1.620		        Total	        GARAGE DU QUERCY	309 AVENUE DE CAHORS 46260 LIMOGNE-EN-QUERCY
46270001								
46300001	1.460	1.600		1.650		        Total	        MR ESPAGNAT	9 Boulevard de la Madeleine 46300 GOURDON
46300003	1.319	1.499		1.539		        Carrefour Market	        Carrefour Market	ROUTE DE FUMEL 46300 GOURDON
46300004								
46300005	1.399	1.529				        Super Casino	        CASINO	AVENUE GAMBETTA 46300 GOURDON
46300006								
46300007								
46350001								
46400001								
46400002	1.319	1.467	1.443	1.513		        Leclerc	        GRIMEN SA	1125 avenue Charles de Gaulle 46400 SAINT-LAURENT-LES-TOURS
46420001	1.362	1.510		1.577		        Ecomarché	        ECOMARCHE LACAPELLE MARIVAL	CD 940 46120 LACAPELLE-MARIVAL
46500001	1.430	1.600				        Total	        M.POUJADE COLOMB	ROUTE DE ST CERE 46500 GRAMAT
46500002	1.335	1.502		1.535		        Carrefour Contact	        CARREFOUR CONTACT GRAMAT	Rue Louis Fajolles 46500 GRAMAT
46500003	1.316	1.467	1.443	1.513		        Leclerc	        E.LECLERC  GRAMAT	route de Brive 46500 GRAMAT
46500005	1.497	1.689		1.710		        Elan	        LAURENT AUTOMOBILE	37 Avenue Louis Mazet 46500 GRAMAT
46600001								
46600002	1.317	1.476		1.514		        Intermarché	        INTERMARCHE MARTEL	Avenue de Souillac 46600 MARTEL
46600003								
46700001								
46800001	1.410	1.580				        Total	        SARL AUTO TECHNI	Avenue de Saint-Jean 46800 MONTCUQ
46800002	1.339	1.519				        Carrefour Contact	        Carrefour montcuq	za moulin de pleysse 46800 MONTCUQ
47000001	1.430	1.590				        Total	        BUFFARD	ST SULPICE 47300 VILLENEUVE-SUR-LOT
47000003	1.284	1.449	1.429			        Intermarché	        INTERMARCHE	ZAC AGEN SUD 47000 AGEN
47000005	1.289	1.442		1.510		        Casino	        CASINO SUPERMARCHE	112 Avenue Henri Barbusse 47000 AGEN
47000007	1.299	1.479	1.455			        Indépendant sans enseigne	        SARL CARBURANT DE LA MASSE	530 AVENUE LEON BLUM 47000 AGEN
47110002								
47120001	1.329	1.499		1.549		        Carrefour Contact	        SARL SOJIMA	ROUTE DE SAINTE FOY LA GRANDE 47120 DURAS
47120002	1.395	1.550				        Indépendant sans enseigne	        LE RELAIS DES DUCS	rte Nationale 708 47120 DURAS
47130001	1.349	1.509		1.549		        Intermarché	        INTERMARCHE PORT STE MARIE	D 813 47130 PORT-SAINTE-MARIE
47140001	1.319	1.499	1.479			        Intermarché	        INTERMARCHE SAINTE LIVRADE	Route de Villeneuve 47110 SAINTE-LIVRADE-SUR-LOT
47140002								
47150001	1.460	1.630		1.660		        Elan	        STATION BELBES	57, Avenue de la Libération 47150 MONFLANQUIN
47150002	1.309	1.468		1.549		        Casino	        Casino Carburants	Route de Villeneuve 47150 MONFLANQUIN
47160001								
47170002	1.470	1.770				        Elan	        Coulanges	Avenue Georges Cassagnabere 47170 MÉZIN
47180002	1.269	1.427	1.416	1.455		        Système U	        SUPER U	lieu dit Beylard RD 813 47180 SAINTE-BAZEILLE
47190001	1.310	1.470	1.440	1.500		        Intermarché	        INTERMARCHE AIGUILLON	Rue Anatole France 47190 AIGUILLON
47200001	1.277	1.426	1.416			        Géant	        GEANT CASINO	ROUTE DE PERIGUEUX 47200 MARMANDE
47200002	1.390	1.540				        Total	        SARL G.R.G.	PONT DES SABLES 47200 MARMANDE
47200003	1.390		1.560	1.640	0.820	        Total	        SARL JACQUES	Route de Bordeaux 47200 MARMANDE
47200004	1.390		1.560	1.640		        Total	        MARTIN DISTRIBUT	RTE DE MIRAMONT 47200 MARMANDE
47200005								
47200008								
47200010	1.269	1.427		1.455		        Intermarché	        INTERMARCHE MARMANDE	116 Avenue Jean Jaurès 47200 MARMANDE
47200011	1.380	1.580				        Elan	        STATION ELAN	Lieu dit MILHAN 47200 VIRAZEIL
47210002	1.330	1.530				        Indépendant sans enseigne	        SARL VAL FLEURI	Au Caillou 47210 VILLERÉAL
47220002								
47220003	1.329	1.499		1.530		        Ecomarché	        ECOMARCHE ASTAFFORT	Lotissement la Tuine 47220 ASTAFFORT
47230001								
47240001	1.273	1.430	1.374	1.455		        Leclerc	        SOCCAST	RN 113 47240 BON-ENCONTRE
47240002	1.272	1.428	1.403			        Intermarché	        INTERMARCHE AGEN - BON ENCONTRE	Redon Lieu-dit Mon Repos - RN 113 47240 BON-ENCONTRE
47290002								
47300001	1.298	1.479	1.429	1.509		        Auchan	        Auchan Villeneuve sur lot	Route de Bordeaux 47300 BIAS
47300002								
47300003	1.299	1.479	1.429	1.509		        Leclerc	        VILLENEUVE DISTRIBUTION	Route de Fumel 47300 VILLENEUVE-SUR-LOT
47300004								
47300006	1.299	1.479	1.439	1.509		        Intermarché	        INTERMARCHE VILLENEUVE S/LOT	Route d&#039;Agen 47300 VILLENEUVE-SUR-LOT
47310001	1.454	1.654	1.584	1.664	0.940	        Total	        RELAIS AGEN PORTE D&#039;AQUITAINE	A 62 - AIRE D AGEN PORTE D AQUIT 47310 STE COLOMBE
47310003	1.420	1.590		1.640		        Elan	        GARAGE SCIE FILS	45 Route d&#039;Agen 47310 ESTILLAC
47310004	1.299	1.479		1.549		        Intermarché Contact	        INTERMARCHE CONTACT	Place du 8 Mai 1945 47310 ROQUEFORT
47310005	1.320	1.499		1.542		        Intermarché Contact	        INTERMARCHE LAPLUME	15 Route d&#039;Agen 47310 LAPLUME
47320002	1.429	1.589		1.619		        Elan	        RUZZICA MARIE PAULE	19 Rue Saffin 47320 CLAIRAC
47320003	1.334	1.499		1.533		        Carrefour Contact	        CARREFOUR CONTACT - SARL RECAMIL	Quai Gambetta 47320 CLAIRAC
47320004	1.419	1.639	1.609			        Elan	        RELAIS DU PESQUIER	le Pesquier 47320 BOURRAN
47330001								
47340001	1.300	1.479		1.531		        Carrefour Contact	        CARREFOUR CONTACT	1 rue BELJOUAN 47340 LAROQUE TIMBAUT
47360001	1.350	1.530		1.560		        Indépendant sans enseigne	        SARL VAL FLEURI	LE BOURG 47360 PRAYSSAS
47390001	1.440	1.640				        Elan	        STATION ELAN	BOUHEBALLE 47390 LAYRAC
47400001								
47400002								
47400003	1.299	1.459		1.499		        Intermarché	        INTERMARCHE TONNEINS	Avenue Beauregard 47400 TONNEINS
47430001	1.450	1.600	1.580	1.640	0.920	        Carrefour	        AIRE DU MAS D&#039;AGENAIS	A62 AIRE DU MAS D&#039;AGENAIS 47430 LE MAS-D&#039;AGENAIS
47440001								
47450002	1.299	1.478		1.540		        Intermarché	        INTERMARCHE	jousistes 47450 COLAYRAC-SAINT-CIRQ
47450003	1.390	1.560				        Total	        STATION TOTAL	246 AVENUE DE LA LIBERATION 47450 COLAYRAC SAINT CIRQ
47480001	1.370	1.560			0.860	        Total	        MR POTIRON	MOULIN DE MALERE RD.656 47480 PONT-DU-CASSE
47480002								
47500002	1.322	1.479				        Casino	        CASINO SUPERMARCHE	Route de Périgueux 47500 FUMEL
47500003	1.322	1.479	1.449	1.519		        Leclerc	        E.LECLERC MONTAYRAL	ZA Les portes du Quercy 47500 MONTAYRAL
47500005								
47500006	1.450	1.600				        Avia	        STATION AVIA	1 Avenue de Villeneuve 47500 MONSEMPRON-LIBOS
47510001	1.399	1.539				        Total	        GGE CAOULET SARL	LE CAOULET RN 21 47510 FOULAYRONNES
47510002	1.299	1.479		1.519		        Intermarché	        INTERMARCHE FOULAYRONNES	Lamaurinette RN 21 47510 FOULAYRONNES
47520001								
47520003	1.299	1.479		1.519	0.839	        Intermarché	        INTERMARCHE LE PASSAGE	La Ville 47520 LE PASSAGE
47550001	1.273	1.430		1.470	0.839	        Géant	        GEANT CASINO	ROUTE DE LAYRAC 47550 BOÉ
47550003	1.399	1.599			0.839	        Esso	        SARL RENAUD	Avenue du Docteur Jean-Noguès 47550 BOÉ
47550004	1.286		1.432	1.486		        Total Access	        Relais Bon Encontre	RN 113 47550 BOÉ
47600002								
47600003								
47600004								
47700001	1.286	1.438		1.477		        Leclerc	        CASTELDIS	9, Avenue du 8 mai 1945 47700 CASTELJALOUX
47700002								
47800001	1.510	1.720				        Elan	        ELAN NARDOU	8 Place Martignac 47800 MIRAMONT-DE-GUYENNE
47800002								
47800003	1.308	1.468		1.519		        Netto	        NETTO SA ENILAC	Avenue Alfred Court 47800 MIRAMONT-DE-GUYENNE
48000001								
48000002	1.306		1.462	1.549		        Total Access	        RELAIS MENDE LES CAUSSES	14 AVENUE FOCH 48000 MENDE
48000003								
48100001	1.368	1.619			0.920	        Total	        SARL LE RELAIS DU GEVAUDAN	38 AVENUE THEOPHILE ROUSSEL 48100 MARVEJOLS
48100002	1.380	1.550				        Avia	        CAMPUS 48	1 PLACE OCTROI 48100 MARVEJOLS
48100003	1.315	1.519		1.599		        Indépendant sans enseigne	        CARREFOUR MARKET	PLACE DES CORDELIERS 48100 MARVEJOLS
48100004	1.315	1.519		1.599		        Simply Market	        SIMPLY MARKET	Avenue Théophile Roussel 48100 MARVEJOLS
48100006								
48130001	1.339	1.549				        Simply Market	        SIMPLY MARKET	Avenue de la Méridienne 48130 AUMONT-AUBRAC
48140001								
48150001	1.430		1.580			        Esso	        SAS Giraud Automobiles	Route de Mende 48150 MEYRUEIS
48170001	1.394	1.630	1.519	1.599		        Total	        SARL NEGRE STATION TOTAL	Lieu-Dit l&#039;Habitarelle 48170 CHÂTEAUNEUF-DE-RANDON
48190001								
48200001	1.430	1.670				        Total	        SARL HERMET	AVENUE PIGNIDE 48200 SAINT-CHÉLY-D&#039;APCHER
48200002								
48200003								
48200004	1.319	1.519		1.549		        Intermarché	        INTERMARCHE ST CHELY D&#039;APCHER	Route du Malzieu 48200 SAINT-CHÉLY-D&#039;APCHER
48200005	1.319	1.519		1.549		        Carrefour Market	        Carrefour Market	Boulevard Guérin d&#039;Apcher 48200 SAINT-CHÉLY-D&#039;APCHER
48200006	1.469		1.589			        BP	        BP AIRE DE LA LOZERE	AUTOROUTE A75 AIRE DE LA LOZERE - LA GARDE 48200 ALBARET-SAINTE-MARIE
48230001								
48300001								
48300003	1.319		1.489	1.559		        Intermarché	        INTERMARCHE LANGOGNE	Avenue Jean Moulin 48300 LANGOGNE
48300005	1.400	1.600	1.590			        Total	        RELAIS DU LANGOUYROU	Avenue Foch 48300 LANGOGNE
48400003	1.490	1.710				        Avia	        EURL FLORAC AUTO	65 AVENUE JEAN MONESTIER 48400 FLORAC
48400004	1.369	1.569				        Indépendant sans enseigne	        Ets Plantier Carburants	ZA FLORAC, route de Mende 48400 FLORAC
48400005								
48500001								
48500002	1.430	1.590				        Indépendant sans enseigne	        SARL RAJA	Avenue du Lot 48500 BANASSAC
48600001	1.339	1.549				        Indépendant sans enseigne	        GEDIMAT	Route de St Chély - LD Chon de Gaoudo 48600 GRANDRIEU
48600002	1.319	1.529		1.590		        Indépendant sans enseigne	        ETS PIGNOL SARL	Route de Grandieu 48600 CHAMBON-LE-CHÂTEAU
48600003								
48700001	1.430	1.640				        Indépendant sans enseigne	        DELOR Yves	RD806 48700 RIEUTORT-DE-RANDON
48800001								
49000001								
49000002								
49000004								
49000006	1.302		1.452	1.508	0.838	        Total Access	        RELAIS BAUMETTES	Boulevard Charles Barangé 49000 ANGERS
49000008	1.302		1.452	1.508		        Total Access	        RELAIS BAUMETTES B	Boulevard Charles Barangé 49000 ANGERS
49000009								
49000010	1.302		1.454	1.517	0.835	        Elf	        RELAIS ANCIENNES PROVINCES	170 Rue de Letanduère 49000 ANGERS
49000011	1.298		1.449			        Intermarché	        INTERMARCHE ZAC MOLIÈRE	Rue Michel Seurat 49000 ANGERS
49003001								
49070003	1.415		1.552	1.632	0.880	        Total	        RELAIS BEAUCOUZE GRAND PIN	RD 323 49070 BEAUCOUZE
49070005								
49070006	1.295	1.475		1.505		        Leclerc	        E.LECLERC St Jean de Linières	54 Rue de la Liberté 49070 49070 ST JEAN DE LINIERES
49100001	1.410		1.590			        Total	        RELAIS PINTERIE	BD HENRI DUNANT 49000 ANGERS
49100002	1.295	1.475		1.505		        Leclerc	        Centre E.LECLERC ANGERS GOURONNIERES	Boulevard Albert Camus 49100 ANGERS
49110001								
49110002								
49112001	1.289		1.398	1.483		        Netto	        Netto	23 Route Nationale 49112 PELLOUAILLES-LES-VIGNES
49120001	1.264	1.422		1.455	0.800	        Système U	        Super U CHEMILLE	PARC COMMERCIAL DU CHALET 49120 CHEMILLE
49120004								
49122001								
49123001	1.289	1.469		1.509		        Intermarché	        INTERMARCHE	RUE DE LA RIOTTIERRE 49123 INGRANDES-SUR-LOIRE
49124001	1.295	1.469		1.505		        Système U	        Super U ST BARTHELEMY BANCHAIS	360 RUE HAUTE DES BANCHAIS 49124 SAINT BARTHÉLÉMY D&#039;ANJOU
49125001								
49130004	1.299	1.475	1.449			        Intermarché	        INTERMARCHE LES PONTS DE CE	Rue des maisons rouges 49130 LES PONTS-DE-CÉ
49140001	1.295	1.469		1.509		        Système U	        Super U CORZE	NATIONALE 23 L#039;AURORE 49140 CORZÉ
49140002	1.380	1.600		1.630		        Shopi	        SARL CHARLAMON	11 RUE DU VIEUX PORT 49140 SOUCELLES
49150001								
49150002	1.390		1.510	1.590		        Total	        SARL AGENCE AUTOMOBILE DU COUASNON STATION TOTAL	RUE FOULQUES NERRA 49150 BAUGÉ
49160001								
49160003								
49160004								
49170001	1.298	1.478		1.508		        Système U	        Super U ST GEORGES SUR LOIRE	ZAC DES FOUGERES 49170 SAINT-GEORGES-SUR-LOIRE
49220001								
49230001	1.319	1.499		1.555		        Carrefour Contact	        CARREFOUR CONTACT	LE PONT DE MOINE 49230 MONTFAUCON-MONTIGNÉ
49240001								
49240002								
49250001	1.299		1.449	1.499		        Intermarché	        INTERMARCHE BEAUFORT EN VALLEE	ZAC Actival 49250 BEAUFORT-EN-VALLÉE
49260001								
49260002	1.410	1.580		1.600		        Avia	        GUILLON	162 bd Pasteur 49260 MONTREUIL-BELLAY
49270001								
49280001								
49280002	1.354	1.528		1.589		        Indépendant sans enseigne	        G20 supermarché	place La Poste 49280 LA TESSOUALLE
49290001	1.295		1.449	1.499		        Système U	        Super U CHALONNES SUR LOIRE	PLACE DU LAYON 49290 CHALONNES-SUR-LOIRE
49290002	1.295		1.449	1.499		        Intermarché	        INTERMARCHE CHALONNES SUR LOIRE	Route de Chemillé 49290 CHALONNES-SUR-LOIRE
49300001								
49300002	1.297		1.426	1.505	0.832	        Total Access	        RELAIS TOTAL ACCESS CHOLET TOURAINE	Boulevard de Touraine 49300 CHOLET
49300007	1.295	1.455	1.426	1.505	0.829	        Carrefour	        CARREFOUR CHOLET	rue Anjou 49300 CHOLET
49300008	1.301	1.461		1.500		        Simply Market	        SIMPLY Market	Avenue de l&#039;Europe 49300 CHOLET
49300009								
49300010								
49300012	1.390		1.520	1.600		        Total	        Relais Bois Groleau	Rue Sadi Carnot 49300 CHOLET
49300014	1.303		1.433	1.513		        Esso Express	        ESSO EXPRESS CHOLET FRANCIS BOUET	Avenue Francis Bouet 49300 CHOLET
49306001	1.295	1.455		1.505		        Leclerc	        LECLERC CHOLET	1, Avenue du Maréchal Koenig 49300 CHOLET
49310001	1.295	1.449		1.485		        Système U	        Super U VIHIERS COURTILS	centre commercial les courtils 49310 VIHIERS
49320003								
49330001	1.302	1.459		1.519		        Système U	        Super U CHATEAUNEUF SUR SARTHE	MA CAMPAGNE 49330 CHÂTEAUNEUF-SUR-SARTHE
49340001	1.459	1.624	1.584	1.654		        Agip	        TREMENTINES-NA AGIP	AIRE DE TREMENTINES A87 49340 TREMENTINES
49350001	1.310	1.459				        Système U	        Super U GENNES	CLOS DE LA MAGDELAINE 49350 GENNES
49360001	1.390	1.640		1.700		        Indépendant sans enseigne	        EIRAS	41 AVENUE DU GENERAL DE GAULLE 49360 MAULÉVRIER
49360003	1.295	1.455	1.425	1.499		        Système U	        Super U MAULEVRIER	boulevard edouard colbert 49360 MAULÉVRIER
49370001	1.289	1.449		1.489		        Système U	        Super U BECON LES GRANITS	3 ROUTE DE ST CLEMENT 49370 BÉCON-LES-GRANITS
49370002	1.299	1.449		1.485		        Intermarché	        ECOMARCHE LE LOUROUX BECONNAIS	Rue d&#039;Angers 49370 LE LOUROUX-BÉCONNAIS
49380001	1.299	1.469		1.519		        Système U	        Super U THOUARCE	ROUTE DE FAYE D ANJOU 49380 THOUARCÉ
49390001	1.295	1.459				        Système U	        Super U VERNOIL LE FOURRIER	ROUTE DE VERNANTES 49390 VERNOIL-LE-FOURRIER
49400001	1.287		1.416	1.489		        Total	        RELAIS TOTAL   NANTILLY	BD.DE LA MARNE 49400 SAUMUR
49400004								
49400006								
49410002	1.299		1.449	1.519		        Intermarché	        Intermarché	zi de la chevallerie 49410 SAINT-FLORENT-LE-VIEIL
49412001	1.283	1.429	1.409	1.459		        Leclerc	        SAUMUR DISTRIBUTION	51 Boulevard Mal de Lattre-de-Tassigny 49400 SAUMUR
49420001								
49420002	1.385		1.542	1.622		        Total	        SARL GARAGE HOUTIN	AVENUE DU GENERAL DE GAULLE 49420 POUANCÉ
49430001								
49440001								
49450001	1.283	1.455		1.688		        Système U	        Super U ST MACAIRE EN MAUGES	ZC LES ALOUETTES 49450 SAINT-MACAIRE-EN-MAUGES
49450002								
49450003	1.283	1.455	1.425			        Intermarché	        INTERMARCHE ST ANDRE DE LA MARCH	Rue du Logis 49450 SAINT-ANDRÉ-DE-LA-MARCHE
49450005	1.283	1.520	1.424	1.497		        Intermarché Contact	        Intermarche contact	30 rue des chevalliers de malte 49450 VILLEDIEU-LA-BLOUÈRE
49480001								
49480002	1.459		1.569	1.649		        Total	        RELAIS ANGERS NORD	A 11 - AIRE DES PORTES D&#039;ANGERS 49480 SAINT-SYLVAIN-D&#039;ANJOU
49480005								
49490001	1.307	1.463		1.491		        Intermarché	        INTERMARCHE NOYANT	80 Boulevard Paul Derré 49490 NOYANT
49500001	1.289	1.449		1.479	0.829	        Système U	        Super U SEGRE	Route de Laval 49500 SEGRÉ
